"","Geology","WoodyCover","MAP_aggregated"
"8360","Basaltic",26.8008543354029,450
"8361","Basaltic",12.4916545995567,450
"8362","Basaltic",10.7153361706184,450
"8363","Basaltic",0.200353453368836,450
"8364","Basaltic",11.5583801795443,450
"8365","Basaltic",2.01578634839126,450
"8366","Basaltic",9.76768595743639,450
"8367","Basaltic",19.2862989876239,450
"8368","Basaltic",21.0480606315253,450
"8369","Basaltic",13.908772748993,450
"8370","Basaltic",12.5986240824928,450
"8371","Basaltic",4.23498954049287,450
"8372","Basaltic",7.49165623014647,450
"8373","Basaltic",0.5,450
"8374","Basaltic",1.29964949627323,450
"8375","Basaltic",24.0695949534319,450
"8376","Basaltic",25.1741937724858,450
"8377","Basaltic",2.95791558707452,450
"8378","Basaltic",23.387893986008,450
"8379","Basaltic",20.4104532357359,450
"8380","Basaltic",25.8225400830869,450
"8381","Basaltic",19.4811866415532,450
"8382","Basaltic",8.09015603996736,450
"8383","Basaltic",30.3341512120043,450
"8384","Basaltic",43.3151322444332,450
"8472","Granitic",11.4577040183391,500
"8501","Basaltic",1.9011415443386,450
"8502","Basaltic",61.2699153139506,450
"8503","Basaltic",44.2230604951915,450
"8504","Basaltic",5.41831673789525,450
"8505","Basaltic",8.94991479970176,450
"8506","Basaltic",5.4284672189624,450
"8507","Basaltic",20.206760915847,450
"8508","Basaltic",21.3497787172096,450
"8509","Basaltic",27.7234702518577,450
"8510","Basaltic",11.5296285762345,450
"8511","Basaltic",20.2229116313321,450
"8512","Basaltic",17.6532140069982,450
"8513","Basaltic",29.2166197252386,450
"8514","Basaltic",11.812010313992,450
"8515","Basaltic",25.5214610540325,450
"8516","Basaltic",19.5989847506385,450
"8517","Basaltic",22.8128015196437,450
"8518","Basaltic",5.77313547988838,450
"8519","Basaltic",22.5674676084554,450
"8520","Basaltic",26.1409147800437,450
"8521","Basaltic",31.0921173244536,450
"8522","Basaltic",14.132431811552,450
"8523","Basaltic",14.2105469262385,450
"8524","Basaltic",22.2532329077222,450
"8525","Basaltic",47.8645603374893,450
"8613","Granitic",6.98290927977678,500
"8644","Basaltic",40.1505543088403,450
"8645","Basaltic",26.3127628460525,450
"8646","Basaltic",13.3354577695718,450
"8647","Basaltic",10.3572814484091,450
"8648","Basaltic",12.8894483522755,450
"8649","Basaltic",4.19076519149003,450
"8650","Basaltic",11.0891438526588,450
"8651","Basaltic",12.2145802343936,450
"8652","Basaltic",18.7057157893637,450
"8653","Basaltic",20.6898084132968,450
"8654","Basaltic",20.0222438318858,450
"8655","Basaltic",26.2453990129022,450
"8656","Basaltic",26.5658389635314,450
"8657","Basaltic",11.8553689536924,450
"8658","Basaltic",22.0893017291295,450
"8659","Basaltic",33.6793355954038,450
"8660","Basaltic",35.5598470287316,450
"8661","Basaltic",29.5505051996737,450
"8662","Basaltic",40.3050711932666,450
"8663","Basaltic",9.7897248722779,450
"8664","Basaltic",2.56412428276035,450
"8665","Basaltic",20.5751322763471,450
"8666","Basaltic",30.5892329383995,450
"8753","Granitic",5.89534223420904,500
"8754","Granitic",9.74274639187951,500
"8755","Granitic",7.9488337757174,500
"8786","Basaltic",51.0387691728135,450
"8787","Basaltic",10.0344255275209,450
"8788","Basaltic",24.2047765821733,450
"8789","Basaltic",12.0198814579343,450
"8790","Basaltic",0.5,450
"8791","Basaltic",3.67262522914446,450
"8792","Basaltic",11.6243119740517,450
"8793","Basaltic",17.8836065131603,450
"8794","Basaltic",12.620737483551,450
"8795","Basaltic",13.4035060711802,450
"8796","Basaltic",8.72457911453437,450
"8797","Basaltic",21.5158625568941,450
"8798","Basaltic",19.4876986224942,450
"8799","Basaltic",28.5991282668795,450
"8800","Basaltic",8.39918129798582,450
"8801","Basaltic",39.5006428841492,450
"8802","Basaltic",22.0591604643221,450
"8803","Basaltic",29.5293601345786,450
"8804","Basaltic",23.3399324188776,450
"8805","Basaltic",23.5127400011778,450
"8806","Basaltic",14.948574719385,450
"8807","Basaltic",39.8382676076069,450
"8808","Basaltic",26.481686830577,450
"8894","Granitic",5.55515850737417,500
"8895","Granitic",22.0339254503403,500
"8896","Granitic",44.7308627540532,500
"8897","Granitic",21.0237439795387,500
"8898","Granitic",28.8917001978631,500
"8899","Granitic",40.0851116779882,500
"8900","Granitic",38.4232529995691,500
"8901","Granitic",46.1651352833853,500
"8902","Granitic",28.582401796555,500
"8928","Basaltic",19.1540443298533,450
"8929","Basaltic",10.5242590920149,450
"8930","Basaltic",1.17528401866419,450
"8931","Basaltic",0.5,450
"8932","Basaltic",6.46343460268293,450
"8933","Basaltic",4.99683978578907,450
"8934","Basaltic",14.323798159128,450
"8935","Basaltic",10.7303990635768,450
"8936","Basaltic",9.52951871852153,450
"8937","Basaltic",10.4842804860746,450
"8938","Basaltic",16.2902306264878,450
"8939","Basaltic",8.6638228615112,450
"8940","Basaltic",13.4545493774084,450
"8941","Basaltic",23.2928365028417,450
"8942","Basaltic",29.0933922518306,450
"8943","Basaltic",32.044190810895,450
"8944","Basaltic",12.2647716322739,450
"8945","Basaltic",35.7245477339146,450
"8946","Basaltic",18.2651168237105,450
"8947","Basaltic",18.4629430979463,450
"8948","Basaltic",41.401954289337,450
"8949","Basaltic",36.6936311445335,450
"8950","Basaltic",27.7852421494259,450
"9035","Granitic",30.7962645222635,500
"9036","Granitic",40.2614268962668,500
"9037","Granitic",41.0162632384565,500
"9038","Granitic",34.6540411301019,500
"9039","Granitic",40.7342317290035,500
"9040","Granitic",44.0603395587331,500
"9041","Granitic",50.5802745217152,500
"9042","Granitic",25.6330719243347,500
"9043","Granitic",25.1897380551319,500
"9044","Granitic",42.8085520788728,500
"9045","Granitic",49.9947903456949,500
"9046","Granitic",46.6596574498067,500
"9047","Granitic",32.8704438169769,500
"9048","Granitic",38.9893324418537,500
"9049","Granitic",27.388554056061,500
"9050","Granitic",34.8424236503985,500
"9051","Granitic",31.0283595504207,500
"9052","Granitic",31.5976104584625,500
"9053","Granitic",30.6403767169719,450
"9069","Basaltic",23.3838909019788,450
"9070","Basaltic",11.2565106958156,450
"9071","Basaltic",18.7254011691297,450
"9072","Basaltic",22.0178426971169,450
"9073","Basaltic",11.8124782944485,450
"9074","Basaltic",0.977392005628114,450
"9075","Basaltic",15.6478295399744,450
"9076","Basaltic",11.3441519206096,450
"9077","Basaltic",15.9166050812803,450
"9078","Basaltic",7.91580663699154,450
"9079","Basaltic",16.4960485729639,450
"9080","Basaltic",17.5429605543598,450
"9081","Basaltic",9.39602963635243,450
"9082","Basaltic",18.0142544640188,450
"9083","Basaltic",23.7407420536465,450
"9084","Basaltic",0,450
"9085","Basaltic",25.3352928343256,450
"9086","Basaltic",5.02169644499411,450
"9087","Basaltic",25.3810549350926,450
"9088","Basaltic",25.6306186563947,450
"9089","Basaltic",29.8654736734746,450
"9090","Basaltic",27.6659425679678,450
"9091","Basaltic",46.7251124468826,450
"9176","Granitic",25.6987575307509,500
"9177","Granitic",29.254413314824,500
"9178","Granitic",26.3656025822529,500
"9179","Granitic",34.4529801769232,500
"9180","Granitic",30.1316464421232,500
"9181","Granitic",37.8251585486145,500
"9182","Granitic",33.6932095562558,500
"9183","Granitic",28.6878105089734,500
"9184","Granitic",26.3171874178776,500
"9185","Granitic",30.6327414228146,500
"9186","Granitic",33.84135930891,500
"9187","Granitic",33.9132719962618,500
"9188","Granitic",19.7189551247907,500
"9189","Granitic",25.29383631312,500
"9190","Granitic",25.3303684868717,500
"9191","Granitic",33.1208194616689,450
"9192","Granitic",36.4746711022056,450
"9193","Granitic",35.8518091503439,450
"9194","Granitic",29.7254916271558,450
"9195","Granitic",22.1881477455039,450
"9196","Granitic",21.4983093643326,450
"9197","Granitic",39.3479685136877,450
"9210","Basaltic",26.0946610544949,450
"9211","Basaltic",15.1044419118152,450
"9212","Basaltic",14.2515746478572,450
"9213","Basaltic",9.65633890705602,450
"9214","Basaltic",24.9911601390759,450
"9215","Basaltic",11.7733212059133,450
"9216","Basaltic",16.8327907566464,450
"9217","Basaltic",12.1704370086564,450
"9218","Basaltic",11.8110817622148,450
"9219","Basaltic",12.9481822923612,450
"9220","Basaltic",10.9923803690721,450
"9221","Basaltic",0.530356495843822,450
"9222","Basaltic",9.23977979208625,450
"9223","Basaltic",20.6237530025574,450
"9224","Basaltic",15.621861100064,450
"9225","Basaltic",7.40652219747277,450
"9226","Basaltic",19.8874216414505,450
"9227","Basaltic",24.5758341007671,450
"9228","Basaltic",18.6292820681283,450
"9229","Basaltic",44.0834582319375,450
"9230","Basaltic",18.8560473986434,450
"9231","Basaltic",16.1777433018956,450
"9232","Basaltic",18.0860702750763,450
"9316","Granitic",27.0190023178077,500
"9317","Granitic",39.6198842387676,500
"9318","Granitic",37.7312596327027,500
"9319","Granitic",41.4034621022031,500
"9320","Granitic",35.6700581285817,500
"9321","Granitic",38.3424477484857,500
"9322","Granitic",25.0189231654363,500
"9323","Granitic",32.7083237479658,500
"9324","Granitic",34.5056688545438,500
"9325","Granitic",18.936028411896,500
"9326","Granitic",40.6026630014997,500
"9327","Granitic",16.6722187604159,500
"9328","Granitic",29.8123096909264,500
"9329","Granitic",31.8155153984263,450
"9330","Granitic",40.4858915611913,450
"9331","Granitic",50.1881250449378,450
"9332","Granitic",43.0949472434657,450
"9333","Granitic",36.2122519225641,450
"9334","Granitic",44.6061596546146,450
"9335","Granitic",40.9628348485794,450
"9336","Granitic",41.6301026402152,450
"9337","Granitic",29.4806507318725,450
"9338","Granitic",18.1808682003829,450
"9339","Granitic",42.2844764314697,450
"9351","Basaltic",8.16821351652865,450
"9352","Basaltic",19.5777987995404,450
"9353","Basaltic",26.0167609233598,450
"9354","Basaltic",2.09602526026069,450
"9355","Basaltic",18.7784169538719,450
"9356","Basaltic",10.8562066041464,450
"9357","Basaltic",15.35046099653,450
"9358","Basaltic",11.9278865343593,450
"9359","Basaltic",2.10996929576412,450
"9360","Basaltic",6.13570259141715,450
"9361","Basaltic",14.2800269233987,450
"9362","Basaltic",5.4926632140359,450
"9363","Basaltic",8.7932686058048,450
"9364","Basaltic",8.31528147393903,450
"9365","Basaltic",16.3204117767779,450
"9366","Basaltic",26.5134629163828,450
"9367","Basaltic",18.2870277410884,450
"9368","Basaltic",17.269861050199,450
"9369","Basaltic",42.4492766130178,450
"9370","Basaltic",17.2538068263161,450
"9371","Basaltic",31.9535403987988,450
"9372","Basaltic",28.8128619070025,450
"9373","Basaltic",11.9917157775542,450
"9374","Basaltic",40.7942944735817,450
"9457","Granitic",13.2276591990382,500
"9458","Granitic",32.5646311004014,500
"9459","Granitic",34.1107411724689,500
"9460","Granitic",48.7172360177114,500
"9461","Granitic",26.659243771464,500
"9462","Granitic",32.0538784764375,500
"9463","Granitic",22.5741647931008,500
"9464","Granitic",43.5813997697961,500
"9465","Granitic",31.236505255586,500
"9466","Granitic",14.7417302890346,500
"9467","Granitic",55.2560919064946,500
"9468","Granitic",20.1174505908528,450
"9469","Granitic",36.3180993413644,500
"9470","Granitic",37.1127635118629,450
"9471","Granitic",33.4022234020539,450
"9472","Granitic",31.9563479730389,450
"9473","Granitic",29.83416073791,450
"9474","Granitic",38.6033462093595,450
"9475","Granitic",55.5149005527766,450
"9476","Granitic",51.9593606591433,450
"9477","Granitic",24.1623545648118,450
"9478","Granitic",24.033625305354,450
"9479","Granitic",39.6386164153164,450
"9480","Granitic",25.5691674055382,450
"9481","Granitic",39.0259178759181,450
"9482","Granitic",45.6516499775519,450
"9492","Basaltic",25.321201664188,450
"9493","Basaltic",3.18597844699721,450
"9494","Basaltic",2.99288168105527,450
"9495","Basaltic",6.36548146724988,450
"9496","Basaltic",14.0452685527945,450
"9497","Basaltic",17.1071199378861,450
"9498","Basaltic",9.71898351389147,450
"9499","Basaltic",1.35461093806715,450
"9500","Basaltic",5.7502561292962,450
"9501","Basaltic",3.26410792467786,450
"9502","Basaltic",7.91063185034012,450
"9503","Basaltic",15.6398688619929,450
"9504","Basaltic",6.11313901411804,450
"9505","Basaltic",12.5134139820671,450
"9506","Basaltic",11.7974668429169,450
"9507","Basaltic",21.0534102521657,450
"9508","Basaltic",18.2143491170316,450
"9509","Basaltic",27.0368668346146,450
"9510","Basaltic",37.028813399976,450
"9511","Basaltic",13.0448439085463,450
"9512","Basaltic",20.2203345759,450
"9513","Basaltic",26.4494251073505,450
"9514","Basaltic",35.3120877119743,450
"9515","Basaltic",37.5911228087638,450
"9598","Granitic",19.5630748762782,500
"9599","Granitic",36.3677044944139,500
"9600","Granitic",41.2219234954625,500
"9601","Granitic",28.126658049306,500
"9602","Granitic",30.296461711182,500
"9603","Granitic",38.1801612123187,500
"9604","Granitic",34.4792687686746,500
"9605","Granitic",25.1370542120078,500
"9606","Granitic",36.9552005442392,500
"9607","Granitic",7.36111826842323,500
"9608","Granitic",26.9060475215059,500
"9609","Granitic",21.9949649060682,500
"9610","Granitic",25.2546798418744,500
"9611","Granitic",33.9207970634193,500
"9612","Granitic",31.508705897192,450
"9613","Granitic",25.5137311933856,450
"9614","Granitic",35.9389738011559,450
"9615","Granitic",42.7473599176719,450
"9616","Granitic",43.9574180180989,450
"9617","Granitic",50.6067000916817,450
"9618","Granitic",43.3406083152051,450
"9619","Granitic",41.8647402003097,450
"9620","Granitic",45.0389286771157,450
"9621","Granitic",28.8486229173413,450
"9622","Granitic",36.2815452464411,450
"9623","Granitic",38.2840386976296,450
"9624","Granitic",48.7683260868213,450
"9625","Granitic",47.4669857884268,450
"9634","Basaltic",2.24421849263516,450
"9635","Basaltic",0.5,450
"9636","Basaltic",9.02643027906032,450
"9637","Basaltic",12.2061091132509,450
"9638","Basaltic",12.9805756715191,450
"9639","Basaltic",15.6897294491063,450
"9640","Basaltic",0.616024585017445,450
"9641","Basaltic",6.41867431241805,450
"9642","Basaltic",11.9699642144001,450
"9643","Basaltic",15.5945637392483,450
"9644","Basaltic",15.0167209630235,450
"9645","Basaltic",7.40365810879188,450
"9646","Basaltic",14.6374308781583,450
"9647","Basaltic",15.9856773103507,450
"9648","Basaltic",20.0342912318558,450
"9649","Basaltic",25.1180754400125,450
"9650","Basaltic",21.1081773801127,450
"9651","Basaltic",30.6361104126832,450
"9652","Basaltic",31.8503367119606,450
"9653","Basaltic",13.7408225803555,450
"9654","Basaltic",16.9065152814123,450
"9655","Basaltic",32.125315288916,450
"9656","Basaltic",31.4900907520552,450
"9657","Basaltic",35.0281387190667,450
"9738","Granitic",34.9912600761171,500
"9739","Granitic",44.726800116664,500
"9740","Granitic",41.5085219877574,500
"9741","Granitic",37.2967538615988,500
"9742","Granitic",35.6053819786233,500
"9743","Granitic",25.3727709706363,500
"9744","Granitic",24.825218898302,500
"9745","Granitic",20.3091176650318,500
"9746","Granitic",28.495410335208,500
"9747","Granitic",23.121025103824,500
"9748","Granitic",21.5797604639837,500
"9749","Granitic",24.5385638531655,500
"9750","Granitic",29.9964410138912,500
"9751","Granitic",43.4649172112627,500
"9752","Granitic",40.4274175815284,500
"9753","Granitic",46.6502533448339,500
"9754","Granitic",49.6490704187437,500
"9755","Granitic",39.641017933577,450
"9756","Granitic",38.2963252282412,450
"9757","Granitic",38.5986541046161,450
"9758","Granitic",41.4031481748523,450
"9759","Granitic",36.4599193239546,450
"9760","Granitic",33.3874813653687,450
"9761","Granitic",34.9521774350272,450
"9762","Granitic",40.9214460814465,450
"9763","Granitic",25.9930108077412,450
"9764","Granitic",48.8436958803399,450
"9765","Granitic",34.9256409719232,450
"9766","Granitic",48.6804130175561,450
"9767","Granitic",39.5437126875581,450
"9768","Granitic",40.7345927061157,450
"9769","Granitic",47.5979729304305,450
"9770","Granitic",42.4018043379148,450
"9771","Granitic",35.9666481441655,450
"9772","Granitic",49.0006886061918,450
"9775","Basaltic",6.65363016666625,450
"9776","Basaltic",7.65380095875287,450
"9777","Basaltic",5.39671542655476,450
"9778","Basaltic",13.8547850580891,450
"9779","Basaltic",18.5592629830764,450
"9780","Basaltic",17.7907377046587,450
"9781","Basaltic",11.9991511572948,450
"9782","Basaltic",0.483935982001733,450
"9783","Basaltic",7.36334130415073,450
"9784","Basaltic",6.72751284802841,450
"9785","Basaltic",16.4751048132146,450
"9786","Basaltic",24.1751281145111,450
"9787","Basaltic",28.0856671987872,450
"9788","Basaltic",26.692720215969,450
"9789","Basaltic",24.6357507828693,450
"9790","Basaltic",24.4976972922286,450
"9791","Basaltic",23.9548211179137,450
"9792","Basaltic",39.6377936471003,450
"9793","Basaltic",27.8658384494452,450
"9794","Basaltic",19.4463142744301,450
"9795","Basaltic",15.2084057073675,450
"9796","Basaltic",8.14489832675981,450
"9797","Basaltic",26.3364840310539,450
"9798","Basaltic",42.2614219159098,450
"9799","Basaltic",43.1703555185843,450
"9800","Basaltic",44.9004487064073,450
"9879","Granitic",43.783969062698,500
"9880","Granitic",24.4519987925267,500
"9881","Granitic",44.1344493926435,550
"9882","Granitic",24.4624721069604,550
"9883","Granitic",28.8579409900491,500
"9884","Granitic",27.6441592497346,500
"9885","Granitic",37.4063288621051,500
"9886","Granitic",24.6727745756028,500
"9887","Granitic",21.6315869791171,500
"9888","Granitic",28.0593593962984,500
"9889","Granitic",37.6041071393593,500
"9890","Granitic",35.8562721984495,500
"9891","Granitic",34.9026957145374,500
"9892","Granitic",32.8557152149257,500
"9893","Granitic",17.2432191789916,500
"9894","Granitic",41.7643077353528,500
"9895","Granitic",35.8403206420506,500
"9896","Granitic",27.2558419223331,500
"9897","Granitic",49.3240864282203,500
"9898","Granitic",33.3785956714651,450
"9899","Granitic",31.0099169534095,450
"9900","Granitic",20.3439081150308,450
"9901","Granitic",45.6464371688184,450
"9902","Granitic",41.5824771793211,450
"9903","Granitic",44.1866417601674,450
"9904","Granitic",37.8592913984862,450
"9905","Granitic",34.4796841758706,450
"9906","Granitic",50.0383224036171,450
"9907","Granitic",52.2343700016413,450
"9908","Granitic",46.3995498353274,450
"9909","Granitic",46.6885342830572,450
"9910","Granitic",58.3417029948732,450
"9911","Granitic",44.4715858094549,450
"9912","Granitic",48.7434260046824,450
